,Model_ds,AUC-ROC,AUC-PR,Applied_Threshold,Balanced_Accuracy,Brier_Score,Brier_Score_Bal,ECE,Calibration_Slope,Accuracy,Recall (Sens),Precision (PPV),Specificity,NPV,True_Positives,False_Positives,True_Negatives,False_Negatives
392,ensemble14/10% Temporal,0.6867515858746905,0.2664910458861173,0.1887446939945221,0.6506270000113075,0.11973991245031357,0.31560096999771947,0.045776322815841555,0.17661645810895865,0.6306413301662708,0.6788617886178862,0.2352112676056338,0.6223922114047288,0.9188911704312115,167,543,895,79
393,ensemble14/20% Temporal,0.6855982224634485,0.2800577763353476,0.18440857529640198,0.6397944299331728,0.11941307038068771,0.3144713895302663,0.04555339615730095,0.17827464903582155,0.6092636579572447,0.6829268292682927,0.22459893048128343,0.5966620305980529,0.9166666666666666,168,580,858,78
394,ensemble14/40% Temporal,0.6848858509447404,0.2740325862866902,0.22436003386974335,0.6450976401280006,0.11989249289035797,0.31107114005426756,0.050574442469061426,0.1759786189899609,0.7161520190023754,0.5447154471544715,0.268,0.7454798331015299,0.9054054054054054,134,366,1072,112
395,ensemble14/60% Temporal,0.6628277757047389,0.2471755576806916,0.1914503574371338,0.6237999932155094,0.12298314273357391,0.31133311448591766,0.058272144887729097,0.14172577278680853,0.5819477434679335,0.6829268292682927,0.21158690176322417,0.564673157162726,0.9123595505617977,168,626,812,78
396,ensemble15/0%,0.6846964505806393,0.2672212409746576,0.16018715500831604,0.6489704535432003,0.11819013208150864,0.3377062069679974,0.022207691354097496,0.1747372200373996,0.6508313539192399,0.6463414634146342,0.2409090909090909,0.6515994436717664,0.9150390625,159,501,937,87
397,ensemble15/10% MCAR,0.6850300213711455,0.26374679804858747,0.14688315987586975,0.6504375996472065,0.11851706355810165,0.33667507348433784,0.022886283350599633,0.16974361867937796,0.6015439429928741,0.7195121951219512,0.22721437740693196,0.5813630041724618,0.9237569060773481,177,602,836,69
398,ensemble15/20% MCAR,0.6826413152865881,0.26681769897133945,0.1607377976179123,0.6404926670963511,0.11835215985774994,0.33685267298837274,0.02327568844544774,0.1708538514677346,0.6478622327790974,0.6300813008130082,0.2359208523592085,0.650904033379694,0.9113924050632911,155,502,936,91
399,ensemble15/40% MCAR,0.6704688083042165,0.23313048850237533,0.15512534976005554,0.6409986770243223,0.12029052525758743,0.33889274021399424,0.022592743018071335,0.14789104611670642,0.6199524940617577,0.6707317073170732,0.22790055248618785,0.6112656467315716,0.915625,165,559,879,81
400,ensemble15/60% MCAR,0.6543584698712077,0.22855364863844035,0.15168848633766174,0.6281590284609383,0.12125314027070999,0.33854024149616924,0.030747802461322724,0.1338885018644227,0.5807600950118765,0.6951219512195121,0.21321695760598502,0.5611961057023644,0.9149659863945578,171,631,807,75
401,ensemble15/10% Temporal,0.6833819555163563,0.2530141805146387,0.1591878980398178,0.6550143039677963,0.11889787763357162,0.3375488120186815,0.03063066376067892,0.16600750166467138,0.649643705463183,0.6626016260162602,0.24328358208955222,0.6474269819193325,0.9181459566074951,163,507,931,83
402,ensemble15/20% Temporal,0.6820589798387553,0.2549400477267916,0.1571492701768875,0.6514298314054072,0.11864577233791351,0.33671105013357955,0.027463229523524816,0.16768808232272336,0.6377672209026128,0.6707317073170732,0.2377521613832853,0.6321279554937413,0.9181818181818182,165,529,909,81
403,ensemble15/40% Temporal,0.6824377805669573,0.2723076849121567,0.17445877194404602,0.6496149801553648,0.11831895262002945,0.3320177289750859,0.022960214654421714,0.1688714101455057,0.6864608076009501,0.5975609756097561,0.2552083333333333,0.7016689847009736,0.9106498194945848,147,429,1009,99
404,ensemble15/60% Temporal,0.6545478702353087,0.22535978614602437,0.17215682566165924,0.625007067177765,0.1215854287147522,0.3326312947928887,0.029285568617850616,0.12600706110853052,0.6300475059382423,0.6178861788617886,0.22320117474302498,0.6321279554937413,0.9062811565304087,152,529,909,94
